0.311	0.29685	0.28281	0.26876	0.25473	0.2407	0.22668	0.21267	0.19868	0.1847	0.17074	0.1568	0.1429	0.12904	0.11524	0.10152	0.087923	0.074512	0.06141	0.048867	0.037448
0.3123	0.29821	0.28423	0.27026	0.25631	0.24237	0.22845	0.21456	0.2007	0.18687	0.17308	0.15935	0.14569	0.13213	0.11869	0.10542	0.092395	0.07974	0.067658	0.056519	0.046998
0.31158	0.29745	0.28343	0.26942	0.25543	0.24144	0.22746	0.21351	0.19957	0.18566	0.17178	0.15793	0.14414	0.13041	0.11677	0.10326	0.089923	0.076862	0.064241	0.05238	0.04193
0.31082	0.29666	0.28261	0.26856	0.25451	0.24047	0.22643	0.21241	0.19839	0.18439	0.17041	0.15645	0.14251	0.12861	0.11475	0.10097	0.087284	0.073757	0.060492	0.047708	0.035923
0.31113	0.29699	0.28294	0.26891	0.25488	0.24086	0.22685	0.21286	0.19887	0.18491	0.17097	0.15705	0.14318	0.12935	0.11558	0.10191	0.08837	0.075039	0.062048	0.049667	0.038486
0.31063	0.29646	0.2824	0.26833	0.25427	0.24022	0.22617	0.21213	0.1981	0.18407	0.17006	0.15607	0.14209	0.12814	0.11423	0.10038	0.086602	0.072948	0.059503	0.046447	0.034231
0.31225	0.29816	0.28418	0.27021	0.25625	0.24231	0.22839	0.21449	0.20062	0.18679	0.173	0.15926	0.1456	0.13202	0.11857	0.10528	0.09224	0.079559	0.067445	0.056264	0.046691
0.31085	0.29669	0.28263	0.26858	0.25454	0.2405	0.22647	0.21244	0.19843	0.18443	0.17045	0.15649	0.14256	0.12866	0.11482	0.10104	0.08737	0.073859	0.060616	0.047865	0.036131
0.31123	0.29709	0.28306	0.26903	0.255	0.24099	0.22699	0.213	0.19903	0.18508	0.17115	0.15725	0.14339	0.12959	0.11585	0.10221	0.088723	0.075454	0.06255	0.050292	0.039289
0.31058	0.29641	0.28234	0.26828	0.25421	0.24016	0.2261	0.21206	0.19802	0.18399	0.16997	0.15597	0.14198	0.12803	0.1141	0.10023	0.086426	0.072739	0.059246	0.046119	0.033784
0.31021	0.29602	0.28193	0.26784	0.25375	0.23967	0.22558	0.2115	0.19742	0.18335	0.16928	0.15521	0.14115	0.1271	0.11307	0.099047	0.085054	0.071104	0.057227	0.043494	0.030103
0.31147	0.29734	0.28332	0.26931	0.2553	0.2413	0.22732	0.21336	0.19941	0.18548	0.17159	0.15773	0.14392	0.13017	0.1165	0.10295	0.089566	0.076444	0.06374	0.051765	0.041158
0.31165	0.29753	0.28352	0.26951	0.25552	0.24154	0.22757	0.21362	0.19969	0.18579	0.17192	0.15809	0.14431	0.1306	0.11698	0.10349	0.090191	0.077175	0.064615	0.052838	0.0425
0.31004	0.29585	0.28175	0.26765	0.25355	0.23946	0.22536	0.21126	0.19717	0.18307	0.16898	0.15489	0.1408	0.12671	0.11262	0.098539	0.084462	0.070395	0.056344	0.042325	0.028387
0.31045	0.29628	0.2822	0.26813	0.25406	0.23999	0.22592	0.21187	0.19781	0.18377	0.16973	0.15571	0.1417	0.12771	0.11375	0.099822	0.085955	0.072179	0.058558	0.045231	0.032561
0.312	0.2979	0.2839	0.26991	0.25594	0.24198	0.22804	0.21412	0.20023	0.18637	0.17254	0.15877	0.14505	0.13142	0.1179	0.10453	0.091381	0.078563	0.066267	0.054846	0.044972
0.31002	0.29582	0.28172	0.26762	0.25352	0.23942	0.22533	0.21123	0.19713	0.18303	0.16893	0.15484	0.14074	0.12665	0.11255	0.09846	0.08437	0.070284	0.056204	0.042139	0.028109
0.31064	0.29647	0.2824	0.26834	0.25428	0.24023	0.22618	0.21214	0.1981	0.18408	0.17007	0.15608	0.1421	0.12816	0.11425	0.1004	0.086621	0.072971	0.059531	0.046484	0.034281
0.31035	0.29617	0.28209	0.26801	0.25393	0.23986	0.22579	0.21172	0.19766	0.1836	0.16955	0.15551	0.14148	0.12746	0.11347	0.099507	0.08559	0.071744	0.05802	0.044532	0.031584
0.31157	0.29745	0.28343	0.26942	0.25542	0.24143	0.22746	0.2135	0.19956	0.18565	0.17177	0.15792	0.14413	0.1304	0.11676	0.10324	0.089904	0.07684	0.064215	0.052348	0.04189
0.31218	0.29809	0.2841	0.27013	0.25617	0.24222	0.2283	0.21439	0.20052	0.18668	0.17288	0.15913	0.14545	0.13186	0.11839	0.10508	0.09201	0.079293	0.067131	0.055887	0.046236
0.31183	0.29772	0.28372	0.26972	0.25574	0.24177	0.22782	0.21388	0.19997	0.18609	0.17224	0.15844	0.14469	0.13102	0.11746	0.10403	0.090809	0.077896	0.065475	0.053887	0.043797
0.31144	0.2973	0.28328	0.26926	0.25525	0.24126	0.22727	0.2133	0.19935	0.18542	0.17152	0.15766	0.14384	0.13008	0.1164	0.10283	0.089435	0.07629	0.063556	0.051538	0.040872
0.31058	0.29641	0.28234	0.26827	0.25421	0.24015	0.2261	0.21205	0.19802	0.18399	0.16997	0.15596	0.14198	0.12802	0.1141	0.10022	0.086419	0.072731	0.059236	0.046105	0.033766
0.31164	0.29752	0.2835	0.2695	0.2555	0.24152	0.22755	0.2136	0.19967	0.18576	0.17189	0.15805	0.14427	0.13056	0.11694	0.10344	0.090137	0.077111	0.064539	0.052746	0.042386
0.31115	0.297	0.28296	0.26893	0.2549	0.24088	0.22688	0.21288	0.1989	0.18494	0.171	0.15709	0.14321	0.12939	0.11563	0.10196	0.088429	0.075108	0.062132	0.049771	0.038621
0.31345	0.29941	0.28549	0.27158	0.2577	0.24384	0.23002	0.21623	0.20248	0.18878	0.17514	0.16159	0.14814	0.13482	0.12167	0.10877	0.0962	0.084118	0.072767	0.062545	0.054095
0.31045	0.29627	0.28219	0.26812	0.25405	0.23998	0.22591	0.21185	0.1978	0.18375	0.16972	0.15569	0.14168	0.12769	0.11372	0.099797	0.085926	0.072145	0.058515	0.045176	0.032485
0.31166	0.29754	0.28353	0.26953	0.25553	0.24155	0.22758	0.21364	0.19971	0.18581	0.17194	0.15811	0.14433	0.13062	0.11701	0.10352	0.090229	0.077219	0.064668	0.052903	0.042581
0.3118	0.29768	0.28368	0.26968	0.2557	0.24172	0.22777	0.21383	0.19992	0.18603	0.17218	0.15837	0.14462	0.13094	0.11736	0.10392	0.090688	0.077755	0.065307	0.053682	0.043546
0.31147	0.29734	0.28332	0.2693	0.2553	0.2413	0.22732	0.21335	0.1994	0.18548	0.17158	0.15772	0.14391	0.13016	0.11649	0.10294	0.089554	0.07643	0.063723	0.051744	0.041132
0.31165	0.29753	0.28351	0.26951	0.25551	0.24153	0.22756	0.21361	0.19968	0.18578	0.17191	0.15808	0.1443	0.13059	0.11697	0.10348	0.090175	0.077156	0.064593	0.052811	0.042467
0.31051	0.29634	0.28226	0.26819	0.25413	0.24006	0.226	0.21195	0.19791	0.18387	0.16984	0.15582	0.14183	0.12785	0.11391	0.1	0.086166	0.07243	0.058867	0.04563	0.033114
0.31165	0.29753	0.28351	0.26951	0.25551	0.24153	0.22756	0.21361	0.19968	0.18578	0.17191	0.15808	0.1443	0.13059	0.11697	0.10348	0.090178	0.07716	0.064597	0.052816	0.042473
0.31135	0.29721	0.28318	0.26916	0.25514	0.24114	0.22715	0.21317	0.19921	0.18527	0.17136	0.15748	0.14364	0.12986	0.11616	0.10256	0.089122	0.075923	0.063114	0.050992	0.040182
0.31015	0.29596	0.28186	0.26777	0.25368	0.23959	0.22551	0.21142	0.19734	0.18325	0.16917	0.1551	0.14103	0.12697	0.11291	0.09887	0.084848	0.070857	0.05692	0.04309	0.029515
0.31015	0.29596	0.28187	0.26778	0.25369	0.2396	0.22551	0.21143	0.19734	0.18326	0.16918	0.15511	0.14104	0.12698	0.11293	0.098887	0.084867	0.07088	0.056949	0.043127	0.02957
0.31266	0.29859	0.28463	0.27068	0.25675	0.24284	0.22895	0.21509	0.20126	0.18748	0.17374	0.16007	0.14647	0.13299	0.11964	0.10649	0.093621	0.081157	0.069323	0.058501	0.049364
0.31066	0.29649	0.28242	0.26836	0.2543	0.24025	0.2262	0.21216	0.19813	0.18411	0.1701	0.15611	0.14214	0.1282	0.1143	0.10045	0.086689	0.073051	0.05963	0.04661	0.034451
0.31052	0.29634	0.28227	0.2682	0.25413	0.24007	0.22601	0.21196	0.19791	0.18387	0.16985	0.15583	0.14183	0.12786	0.11392	0.10002	0.08618	0.072447	0.058888	0.045657	0.03315
0.31184	0.29772	0.28372	0.26973	0.25574	0.24177	0.22782	0.21389	0.19998	0.1861	0.17225	0.15845	0.1447	0.13103	0.11747	0.10404	0.090824	0.077914	0.065496	0.053912	0.043828
0.31012	0.29593	0.28183	0.26774	0.25365	0.23956	0.22547	0.21138	0.19729	0.18321	0.16912	0.15504	0.14097	0.1269	0.11284	0.098785	0.084749	0.070739	0.056772	0.042894	0.029229
0.31261	0.29853	0.28456	0.27061	0.25668	0.24276	0.22887	0.21501	0.20117	0.18738	0.17364	0.15995	0.14635	0.13285	0.11949	0.10632	0.093427	0.080933	0.069061	0.058191	0.048996
0.31099	0.29684	0.28279	0.26875	0.25471	0.24068	0.22666	0.21265	0.19866	0.18468	0.17072	0.15678	0.14287	0.12901	0.11521	0.10148	0.087881	0.074462	0.06135	0.048791	0.03735
0.31001	0.29581	0.28171	0.26761	0.25352	0.23942	0.22532	0.21122	0.19712	0.18302	0.16892	0.15483	0.14073	0.12663	0.11253	0.09844	0.084346	0.070256	0.05617	0.042093	0.02804
0.31136	0.29722	0.28319	0.26917	0.25516	0.24116	0.22717	0.21319	0.19923	0.18529	0.17138	0.1575	0.14367	0.12989	0.11619	0.1026	0.089165	0.075973	0.063175	0.051067	0.040277
0.31116	0.29702	0.28298	0.26895	0.25492	0.2409	0.2269	0.2129	0.19892	0.18496	0.17102	0.15711	0.14324	0.12942	0.11566	0.102	0.088478	0.075165	0.062201	0.049858	0.038733
0.31029	0.2961	0.28202	0.26793	0.25385	0.23977	0.22569	0.21162	0.19755	0.18349	0.16943	0.15537	0.14133	0.1273	0.11329	0.099299	0.085348	0.071455	0.057663	0.044065	0.030922
0.31226	0.29817	0.28419	0.27022	0.25626	0.24232	0.2284	0.2145	0.20064	0.1868	0.17301	0.15928	0.14561	0.13204	0.11859	0.10531	0.092267	0.079591	0.067483	0.056309	0.046745
0.31259	0.29851	0.28454	0.27059	0.25665	0.24274	0.22884	0.21498	0.20114	0.18735	0.1736	0.15991	0.14631	0.1328	0.11944	0.10626	0.09336	0.080855	0.068969	0.058082	0.048866
0.31181	0.29769	0.28369	0.26969	0.25571	0.24173	0.22778	0.21384	0.19993	0.18604	0.17219	0.15839	0.14464	0.13096	0.11739	0.10395	0.090719	0.077791	0.06535	0.053735	0.04361
0.31181	0.2977	0.2837	0.2697	0.25572	0.24175	0.22779	0.21386	0.19994	0.18606	0.17221	0.1584	0.14465	0.13098	0.11741	0.10398	0.090747	0.077824	0.065389	0.053782	0.043669
0.31206	0.29796	0.28397	0.26999	0.25602	0.24206	0.22813	0.21422	0.20033	0.18647	0.17266	0.15889	0.14519	0.13157	0.11806	0.10472	0.091593	0.078809	0.066558	0.055198	0.045401
0.31072	0.29656	0.2825	0.26844	0.25439	0.24034	0.2263	0.21226	0.19824	0.18422	0.17023	0.15625	0.14229	0.12836	0.11448	0.10066	0.086927	0.073334	0.059975	0.047051	0.035046
0.31101	0.29686	0.28282	0.26877	0.25474	0.24071	0.22669	0.21269	0.19869	0.18471	0.17075	0.15682	0.14292	0.12906	0.11527	0.10155	0.087956	0.074551	0.061458	0.048927	0.037527
0.31	0.2958	0.2817	0.2676	0.2535	0.2394	0.2253	0.2112	0.1971	0.183	0.1689	0.1548	0.14071	0.12661	0.11251	0.098407	0.084308	0.07021	0.056113	0.042017	0.027925
0.31146	0.29733	0.28331	0.26929	0.25528	0.24129	0.22731	0.21334	0.19939	0.18546	0.17157	0.1577	0.14389	0.13014	0.11646	0.10291	0.089521	0.076391	0.063677	0.051687	0.041061
0.31167	0.29755	0.28353	0.26953	0.25554	0.24156	0.22759	0.21364	0.19971	0.18581	0.17194	0.15811	0.14434	0.13063	0.11702	0.10353	0.09024	0.077232	0.064683	0.052922	0.042604
0.31118	0.29704	0.283	0.26897	0.25494	0.24093	0.22692	0.21293	0.19895	0.18499	0.17106	0.15715	0.14328	0.12947	0.11571	0.10206	0.088545	0.075244	0.062297	0.049977	0.038885
0.31114	0.29699	0.28295	0.26892	0.25489	0.24087	0.22686	0.21287	0.19889	0.18492	0.17098	0.15707	0.14319	0.12936	0.1156	0.10193	0.088395	0.075068	0.062084	0.049711	0.038543
0.31023	0.29605	0.28196	0.26787	0.25379	0.2397	0.22562	0.21154	0.19747	0.1834	0.16933	0.15527	0.14122	0.12717	0.11315	0.099137	0.08516	0.07123	0.057384	0.0437	0.030399
0.31172	0.2976	0.28359	0.26959	0.2556	0.24162	0.22766	0.21371	0.19979	0.1859	0.17203	0.15821	0.14445	0.13075	0.11715	0.10369	0.090414	0.077436	0.064926	0.053219	0.042972
0.31092	0.29676	0.28271	0.26866	0.25462	0.24059	0.22656	0.21254	0.19854	0.18455	0.17058	0.15663	0.14271	0.12883	0.11501	0.10125	0.087615	0.074148	0.060968	0.048311	0.03672
0.31142	0.29729	0.28326	0.26925	0.25524	0.24124	0.22725	0.21328	0.19933	0.1854	0.1715	0.15763	0.14381	0.13004	0.11636	0.10279	0.089389	0.076236	0.063492	0.051458	0.040772
0.31199	0.29788	0.28389	0.2699	0.25593	0.24197	0.22803	0.21411	0.20021	0.18635	0.17252	0.15875	0.14503	0.1314	0.11787	0.1045	0.091346	0.078521	0.066218	0.054786	0.044899
0.3128	0.29874	0.28478	0.27084	0.25692	0.24302	0.22914	0.21529	0.20148	0.18771	0.17399	0.16034	0.14677	0.13331	0.12001	0.1069	0.094083	0.081689	0.069945	0.059238	0.050234
0.31062	0.29645	0.28238	0.26832	0.25426	0.2402	0.22615	0.21211	0.19807	0.18405	0.17003	0.15603	0.14206	0.12811	0.11419	0.10033	0.086546	0.072882	0.059422	0.046344	0.034091
0.31022	0.29603	0.28194	0.26785	0.25377	0.23968	0.2256	0.21152	0.19744	0.18337	0.1693	0.15524	0.14118	0.12713	0.1131	0.099086	0.0851	0.071159	0.057295	0.043584	0.030232
0.31031	0.29613	0.28204	0.26796	0.25388	0.2398	0.22573	0.21166	0.19759	0.18353	0.16947	0.15542	0.14139	0.12736	0.11336	0.09938	0.085442	0.071568	0.057802	0.044248	0.031181
0.31248	0.2984	0.28442	0.27047	0.25652	0.2426	0.2287	0.21482	0.20098	0.18717	0.17341	0.1597	0.14608	0.13255	0.11916	0.10595	0.093	0.08044	0.068482	0.057503	0.048177
0.31005	0.29585	0.28175	0.26765	0.25356	0.23946	0.22536	0.21127	0.19717	0.18308	0.16898	0.15489	0.1408	0.12671	0.11262	0.098542	0.084466	0.070399	0.056349	0.042332	0.028398
0.31095	0.29679	0.28274	0.2687	0.25466	0.24063	0.2266	0.21259	0.19859	0.1846	0.17063	0.15669	0.14278	0.1289	0.11509	0.10135	0.087723	0.074276	0.061124	0.048507	0.036977
0.31307	0.29902	0.28508	0.27115	0.25725	0.24336	0.22951	0.21568	0.2019	0.18816	0.17447	0.16086	0.14734	0.13394	0.12071	0.10769	0.094974	0.082714	0.071139	0.060643	0.051884
0.31098	0.29683	0.28278	0.26874	0.2547	0.24067	0.22665	0.21264	0.19865	0.18466	0.1707	0.15676	0.14286	0.12899	0.11519	0.10146	0.087852	0.074428	0.061309	0.04874	0.037282
0.31027	0.29608	0.282	0.26791	0.25383	0.23975	0.22567	0.21159	0.19752	0.18345	0.16939	0.15534	0.14129	0.12726	0.11324	0.099243	0.085282	0.071376	0.057565	0.043938	0.03074
0.31073	0.29657	0.28251	0.26845	0.25439	0.24035	0.22631	0.21227	0.19825	0.18424	0.17024	0.15626	0.14231	0.12838	0.1145	0.10068	0.086953	0.073365	0.060013	0.0471	0.035111
0.31062	0.29644	0.28238	0.26831	0.25425	0.2402	0.22615	0.2121	0.19807	0.18404	0.17003	0.15603	0.14205	0.1281	0.11418	0.10032	0.086536	0.07287	0.059407	0.046324	0.034064
0.31185	0.29774	0.28374	0.26974	0.25576	0.24179	0.22784	0.21391	0.2	0.18612	0.17227	0.15848	0.14473	0.13107	0.11751	0.10409	0.090873	0.077971	0.065564	0.053995	0.04393
0.31312	0.29906	0.28513	0.2712	0.2573	0.24342	0.22957	0.21575	0.20197	0.18823	0.17455	0.16095	0.14744	0.13405	0.12082	0.10782	0.095124	0.082886	0.071339	0.060877	0.052158
0.31136	0.29723	0.2832	0.26918	0.25517	0.24116	0.22717	0.2132	0.19924	0.1853	0.17139	0.15751	0.14368	0.1299	0.1162	0.10261	0.089182	0.075994	0.0632	0.051098	0.040317
0.31051	0.29633	0.28226	0.26819	0.25412	0.24006	0.226	0.21194	0.1979	0.18386	0.16983	0.15581	0.14181	0.12784	0.11389	0.099984	0.086144	0.072404	0.058835	0.045589	0.033057
0.3121	0.298	0.28401	0.27003	0.25606	0.24211	0.22818	0.21427	0.20038	0.18653	0.17272	0.15896	0.14526	0.13165	0.11816	0.10482	0.091715	0.078951	0.066726	0.0554	0.045647
0.31047	0.2963	0.28222	0.26815	0.25408	0.24001	0.22595	0.2119	0.19785	0.1838	0.16977	0.15575	0.14174	0.12776	0.1138	0.099886	0.086029	0.072268	0.058667	0.045371	0.032756
0.31244	0.29836	0.28438	0.27042	0.25648	0.24255	0.22865	0.21476	0.20092	0.1871	0.17334	0.15963	0.146	0.13246	0.11906	0.10583	0.092871	0.08029	0.068306	0.057293	0.047926
