599.13	728.45	864.83	1005.4	1148.6	1293.6	1440.8
629.16	753.34	885.9	1023.6	1164.6	1307.8	1453.5
661.86	780.87	909.42	1044	1182.5	1323.8	1468
668.7	786.67	914.41	1048.3	1186.4	1327.3	1471.1
568.62	703.57	843.98	987.52	1133	1279.8	1428.4
748.22	855.29	974.07	1100.8	1233	1369	1508.9
512.55	659.08	807.27	956.33	1105.9	1255.9	1407
713.93	825.46	947.98	1077.8	1212.5	1350.6	1492.2
676.73	793.5	920.29	1053.5	1190.9	1331.3	1474.8
613.6	740.4	874.92	1014.1	1156.2	1300.4	1446.9
540.38	680.96	825.22	971.54	1119.1	1267.5	1417.4
685.67	801.14	926.88	1059.2	1196	1335.9	1478.9
682.41	798.35	924.48	1057.1	1194.2	1334.2	1477.4
761.21	866.68	984.08	1109.6	1240.9	1376.2	1515.4
739.66	847.81	967.51	1095	1227.8	1364.4	1504.7
496.9	646.99	797.42	948.04	1098.8	1249.5	1401.4
682.96	798.82	924.88	1057.5	1194.5	1334.5	1477.6
589.2	720.31	857.98	999.51	1143.5	1289	1436.7
777.23	880.78	996.53	1120.7	1250.8	1385.1	1523.5
726.65	836.49	957.6	1086.2	1220	1357.4	1498.3
676.36	793.19	920.02	1053.2	1190.7	1331.1	1474.6
679.61	795.96	922.41	1055.3	1192.6	1332.8	1476.1
686.08	801.5	927.19	1059.5	1196.3	1336.1	1479.1
784.9	887.56	1002.5	1126	1255.6	1389.4	1527.4
745.95	853.3	972.32	1099.2	1231.6	1367.8	1507.8
567.87	702.97	843.48	987.09	1132.6	1279.4	1428.1
572.91	707.05	846.88	990	1135.2	1281.7	1430.1
647.03	768.34	898.68	1034.7	1174.3	1316.5	1461.4
809.56	909.43	1021.9	1143.3	1271.1	1403.5	1540.2
689.79	804.67	929.94	1061.9	1198.4	1338	1480.8
712.71	824.41	947.07	1077	1211.7	1350	1491.6
738.16	846.5	966.36	1094	1226.9	1363.6	1503.9
579.38	712.3	851.27	993.75	1138.4	1284.6	1432.7
668.22	786.26	914.05	1048	1186.1	1327	1470.9
602.23	731.01	866.98	1007.2	1150.2	1295	1442.1
770.77	875.09	991.5	1116.2	1246.8	1381.5	1520.2
571.87	706.2	846.18	989.4	1134.6	1281.2	1429.7
514.06	660.26	808.23	957.14	1106.6	1256.5	1407.6
625.29	750.12	883.16	1021.2	1162.5	1305.9	1451.9
692.62	807.1	932.04	1063.8	1200	1339.5	1482.1
551.51	689.82	832.55	977.77	1124.5	1272.3	1421.7
655.29	775.3	904.64	1039.8	1178.9	1320.6	1465
727.39	837.13	958.16	1086.7	1220.4	1357.8	1498.7
687.45	802.67	928.2	1060.4	1197.1	1336.8	1479.7
513.68	659.96	807.98	956.94	1106.4	1256.3	1407.4
552.41	690.54	833.15	978.28	1125	1272.6	1422
757.11	863.08	980.91	1106.8	1238.4	1373.9	1513.3
640.05	762.47	893.67	1030.3	1170.5	1313.1	1458.3
753.99	860.34	978.51	1104.7	1236.5	1372.2	1511.8
670.66	788.34	915.84	1049.6	1187.5	1328.2	1472
701.87	815.05	938.93	1069.8	1205.4	1344.3	1486.5
629.3	753.46	886	1023.7	1164.6	1307.9	1453.6
626.17	750.85	883.78	1021.7	1163	1306.3	1452.3
507.17	654.91	803.86	953.46	1103.4	1253.7	1405.1
727.49	837.21	958.23	1086.8	1220.5	1357.8	1498.7
713.1	824.74	947.36	1077.2	1212	1350.2	1491.8
605.92	734.04	869.55	1009.5	1152.2	1296.8	1443.6
675.4	792.37	919.32	1052.6	1190.2	1330.6	1474.1
504.22	652.63	802.01	951.89	1102.1	1252.5	1404
799	900.05	1013.6	1135.9	1264.4	1397.4	1534.7
642.87	764.83	895.69	1032.1	1172	1314.4	1459.5
639.04	761.62	892.94	1029.7	1169.9	1312.6	1457.8
560.73	697.21	838.69	983	1129.1	1276.3	1425.3
590.67	721.51	858.99	1000.4	1144.2	1289.7	1437.3
700.11	813.54	937.62	1068.7	1204.4	1343.4	1485.6
590.25	721.17	858.7	1000.1	1144	1289.5	1437.1
500.8	649.99	799.86	950.09	1100.5	1251.1	1402.8
651.32	771.95	901.77	1037.3	1176.7	1318.6	1463.3
659.14	778.56	907.44	1042.3	1181	1322.5	1466.8
577.42	710.7	849.93	992.61	1137.4	1283.7	1431.9
590.79	721.61	859.07	1000.4	1144.3	1289.8	1437.4
549.85	688.5	831.45	976.84	1123.7	1271.5	1421
673.49	790.75	917.92	1051.4	1189.1	1329.7	1473.3
546.61	685.91	829.31	975.01	1122.1	1270.1	1419.8
665.69	784.11	912.2	1046.4	1184.7	1325.7	1469.7
725.54	835.52	956.76	1085.5	1219.3	1356.8	1497.8
544.25	684.03	827.76	973.69	1121	1269.1	1418.9
692.2	806.74	931.73	1063.5	1199.8	1339.3	1481.9
728.49	838.08	959	1087.5	1221.1	1358.4	1499.2
777	880.58	996.35	1120.5	1250.6	1385	1523.4
745.58	852.98	972.04	1099	1231.4	1367.6	1507.6
689.77	804.66	929.93	1061.9	1198.4	1338	1480.8
636.45	759.44	891.09	1028.1	1168.5	1311.3	1456.7
591.14	721.89	859.31	1000.7	1144.5	1289.9	1437.5
533.16	675.24	820.51	967.54	1115.6	1264.4	1414.6
774.91	878.73	994.72	1119.1	1249.3	1383.8	1522.3
564.96	700.62	841.52	985.41	1131.2	1278.1	1426.9
716.85	827.99	950.18	1079.7	1214.2	1352.2	1493.6
749.9	856.76	975.36	1101.9	1234	1370	1509.7
705.68	818.34	941.79	1072.3	1207.6	1346.3	1488.3
646.1	767.55	898.01	1034.1	1173.8	1316	1461
716.17	827.39	949.67	1079.2	1213.8	1351.8	1493.3
725.4	835.4	956.65	1085.4	1219.2	1356.7	1497.7
579.3	712.24	851.22	993.71	1138.4	1284.5	1432.7
695.67	809.72	934.31	1065.8	1201.8	1341.1	1483.5
689.79	804.67	929.94	1061.9	1198.4	1338	1480.8
540.21	680.82	825.11	971.44	1119	1267.4	1417.3
631.35	755.17	887.45	1024.9	1165.7	1308.8	1454.5
509.84	656.98	805.55	954.88	1104.7	1254.7	1406
530.16	672.87	818.56	965.88	1114.2	1263.1	1413.5
710.1	822.15	945.1	1075.2	1210.2	1348.6	1490.4
593.97	724.22	861.27	1002.3	1145.9	1291.2	1438.7
740.95	848.94	968.49	1095.8	1228.6	1365.1	1505.3
