4.075	-36.7729
4.0875	-36.6892
4.1	-36.603
4.1125	-36.5142
4.125	-36.4226
4.1375	-36.3283
4.15	-36.2309
4.1625	-36.1305
4.175	-36.0268
4.1875	-35.9198
4.2	-35.8094
4.2125	-35.6952
4.225	-35.5773
4.2375	-35.4553
4.25	-35.3293
4.2625	-35.1988
4.275	-35.0638
4.2875	-34.924
4.3	-34.7793
4.3125	-34.6293
4.325	-34.4738
4.3375	-34.3126
4.35	-34.1453
4.3625	-33.9717
4.375	-33.7914
4.3875	-33.604
4.4	-33.4093
4.4125	-33.2068
4.425	-32.9961
4.4375	-32.7768
4.45	-32.5484
4.4625	-32.3103
4.475	-32.062
4.4875	-31.803
4.5	-31.5326
4.5125	-31.2501
4.525	-30.9549
4.5375	-30.6461
4.55	-30.323
4.5625	-29.9846
4.575	-29.63
4.5875	-29.2582
4.6	-28.868
4.6125	-28.4584
4.625	-28.028
4.6375	-27.5754
4.65	-27.0994
4.6625	-26.5981
4.675	-26.0701
4.6875	-25.5135
4.7	-24.9264
4.7125	-24.3068
4.725	-23.6525
4.7375	-22.9613
4.75	-22.2306
4.7625	-21.458
4.775	-20.6408
4.7875	-19.7761
4.8	-18.8612
4.8125	-17.893
4.825	-16.8685
4.8375	-15.7847
4.85	-14.6385
4.8625	-13.4271
4.875	-12.1476
4.8875	-10.7974
4.9	-9.37439
4.9125	-7.87659
4.925	-6.30276
4.9375	-4.65229
4.95	-2.9254
4.9625	-1.12328
4.975	0.751698
4.9875	2.69583
5	4.70397
5.0125	6.76932
5.025	8.88342
5.0375	11.0361
5.05	13.2154
5.0625	15.4079
5.075	17.5988
5.0875	19.7723
5.1	21.912
5.1125	24.0015
5.125	26.0245
5.1375	27.966
5.15	29.8123
5.1625	31.5514
5.175	33.1738
5.1875	34.6722
5.2	36.0416
5.2125	37.2798
5.225	38.3864
5.2375	39.3633
5.25	40.2139
5.2625	40.9432
5.275	41.557
5.2875	42.0619
5.3	42.4651
5.3125	42.7737
5.325	42.995
5.3375	43.136
5.35	43.2037
5.3625	43.2043
5.375	43.144
5.3875	43.0283
5.4	42.8622
5.4125	42.6505
5.425	42.3973
5.4375	42.1066
5.45	41.7818
5.4625	41.426
5.475	41.042
5.4875	40.6324
5.5	40.1994
5.5125	39.7451
5.525	39.2713
5.5375	38.7797
5.55	38.2718
5.5625	37.749
5.575	37.2126
5.5875	36.6637
5.6	36.1034
5.6125	35.5325
5.625	34.9521
5.6375	34.363
5.65	33.7658
5.6625	33.1613
5.675	32.5501
5.6875	31.9329
5.7	31.3103
5.7125	30.6826
5.725	30.0506
5.7375	29.4146
5.75	28.775
5.7625	28.1323
5.775	27.4869
5.7875	26.8391
5.8	26.1892
5.8125	25.5376
5.825	24.8847
5.8375	24.2305
5.85	23.5755
5.8625	22.9199
5.875	22.264
5.8875	21.6078
5.9	20.9517
5.9125	20.2959
5.925	19.6404
5.9375	18.9856
5.95	18.3315
5.9625	17.6782
5.975	17.0261
5.9875	16.375
6	15.7253
6.0125	15.0769
6.025	14.4301
6.0375	13.7848
6.05	13.1411
6.0625	12.4992
6.075	11.8592
6.0875	11.2209
6.1	10.5847
6.1125	9.95035
6.125	9.31806
6.1375	8.68784
6.15	8.05971
6.1625	7.4337
6.175	6.80985
6.1875	6.18815
6.2	5.56864
6.2125	4.95132
6.225	4.33619
6.2375	3.72325
6.25	3.11251
6.2625	2.50395
6.275	1.89756
6.2875	1.29333
6.3	0.691236
6.3125	0.0912584
6.325	-0.50663
6.3375	-1.10246
6.35	-1.69627
6.3625	-2.2881
6.375	-2.87798
6.3875	-3.46597
6.4	-4.05211
6.4125	-4.63647
6.425	-5.2191
6.4375	-5.80006
6.45	-6.37943
6.4625	-6.95728
6.475	-7.5337
6.4875	-8.10875
6.5	-8.68254
6.5125	-9.25517
6.525	-9.82672
6.5375	-10.3973
6.55	-10.9671
6.5625	-11.5361
6.575	-12.1046
6.5875	-12.6725
6.6	-13.2402
6.6125	-13.8077
6.625	-14.3752
6.6375	-14.9428
6.65	-15.5108
6.6625	-16.0793
6.675	-16.6484
6.6875	-17.2185
6.7	-17.7896
6.7125	-18.362
6.725	-18.936
6.7375	-19.5116
6.75	-20.0893
6.7625	-20.6691
6.775	-21.2514
6.7875	-21.8363
6.8	-22.4241
6.8125	-23.0152
6.825	-23.6096
6.8375	-24.2077
6.85	-24.8097
6.8625	-25.4159
6.875	-26.0265
6.8875	-26.6417
6.9	-27.2617
6.9125	-27.8868
6.925	-28.5171
6.9375	-29.1529
6.95	-29.7942
6.9625	-30.4412
6.975	-31.094
6.9875	-31.7526
7	-32.417
7.0125	-33.0872
7.025	-33.7632
7.0375	-34.4448
7.05	-35.1318
7.0625	-35.8239
7.075	-36.5208
7.0875	-37.2221
7.1	-37.9273
7.1125	-38.6358
7.125	-39.3471
7.1375	-40.0603
7.15	-40.7747
7.1625	-41.4892
7.175	-42.2031
7.1875	-42.9151
7.2	-43.6242
7.2125	-44.3292
7.225	-45.0288
7.2375	-45.7219
7.25	-46.4071
7.2625	-47.0831
7.275	-47.7488
7.2875	-48.4027
7.3	-49.0438
7.3125	-49.6709
7.325	-50.283
7.3375	-50.8792
7.35	-51.4585
7.3625	-52.0202
7.375	-52.5639
7.3875	-53.0888
7.4	-53.5948
7.4125	-54.0816
7.425	-54.5491
7.4375	-54.9973
7.45	-55.4263
7.4625	-55.8364
7.475	-56.2277
7.4875	-56.6008
7.5	-56.9561
7.5125	-57.294
7.525	-57.6152
7.5375	-57.9201
7.55	-58.2094
7.5625	-58.4837
7.575	-58.7437
7.5875	-58.9899
7.6	-59.223
7.6125	-59.4436
7.625	-59.6524
7.6375	-59.8498
7.65	-60.0364
7.6625	-60.2129
7.675	-60.3797
7.6875	-60.5374
7.7	-60.6864
7.7125	-60.8273
7.725	-60.9604
7.7375	-61.0861
7.75	-61.205
7.7625	-61.3173
7.775	-61.4234
7.7875	-61.5237
7.8	-61.6184
7.8125	-61.708
7.825	-61.7927
7.8375	-61.8727
7.85	-61.9483
7.8625	-62.0198
7.875	-62.0874
7.8875	-62.1513
7.9	-62.2118
7.9125	-62.2689
7.925	-62.323
7.9375	-62.3741
7.95	-62.4224
7.9625	-62.4681
7.975	-62.5113
7.9875	-62.5523
8	-62.591
8.0125	-62.6276
8.025	-62.6622
8.0375	-62.695
8.05	-62.726
8.0625	-62.7553
8.075	-62.783
8.0875	-62.8093
8.1	-62.8341
8.1125	-62.8576
8.125	-62.8799
8.1375	-62.9009
8.15	-62.9208
8.1625	-62.9396
8.175	-62.9574
8.1875	-62.9742
8.2	-62.9901
8.2125	-63.0051
8.225	-63.0193
8.2375	-63.0328
8.25	-63.0454
8.2625	-63.0574
8.275	-63.0687
8.2875	-63.0793
8.3	-63.0894
8.3125	-63.0989
8.325	-63.1078
8.3375	-63.1162
8.35	-63.1241
8.3625	-63.1315
8.375	-63.1385
8.3875	-63.1451
8.4	-63.1512
8.4125	-63.1569
8.425	-63.1623
8.4375	-63.1674
8.45	-63.1721
8.4625	-63.1764
8.475	-63.1805
8.4875	-63.1843
8.5	-63.1878
8.5125	-63.191
8.525	-63.194
8.5375	-63.1967
8.55	-63.1992
8.5625	-63.2015
8.575	-63.2035
8.5875	-63.2054
8.6	-63.207
8.6125	-63.2085
8.625	-63.2098
8.6375	-63.2109
8.65	-63.2118
8.6625	-63.2126
8.675	-63.2133
8.6875	-63.2138
8.7	-63.2141
8.7125	-63.2143
8.725	-63.2144
8.7375	-63.2144
8.75	-63.2142
8.7625	-63.214
8.775	-63.2136
8.7875	-63.2131
8.8	-63.2125
8.8125	-63.2118
8.825	-63.211
8.8375	-63.2101
8.85	-63.2091
8.8625	-63.2081
8.875	-63.2069
8.8875	-63.2057
8.9	-63.2044
8.9125	-63.2031
8.925	-63.2016
8.9375	-63.2001
8.95	-63.1985
8.9625	-63.1969
8.975	-63.1951
8.9875	-63.1934
9	-63.1915
9.0125	-63.1896
9.025	-63.1877
9.0375	-63.1857
9.05	-63.1836
9.0625	-63.1815
9.075	-63.1793
9.0875	-63.1771
9.1	-63.1749
9.1125	-63.1725
9.125	-63.1702
9.1375	-63.1678
9.15	-63.1654
9.1625	-63.1629
9.175	-63.1604
9.1875	-63.1578
9.2	-63.1552
9.2125	-63.1525
9.225	-63.1499
9.2375	-63.1472
9.25	-63.1444
9.2625	-63.1416
9.275	-63.1388
9.2875	-63.136
9.3	-63.1331
9.3125	-63.1301
9.325	-63.1272
9.3375	-63.1242
9.35	-63.1212
9.3625	-63.1182
9.375	-63.1151
9.3875	-63.112
9.4	-63.1089
9.4125	-63.1057
9.425	-63.1026
9.4375	-63.0993
9.45	-63.0961
9.4625	-63.0929
9.475	-63.0896
9.4875	-63.0863
9.5	-63.0829
9.5125	-63.0796
9.525	-63.0762
9.5375	-63.0728
9.55	-63.0694
9.5625	-63.0659
9.575	-63.0624
9.5875	-63.0589
9.6	-63.0554
9.6125	-63.0519
9.625	-63.0483
9.6375	-63.0447
9.65	-63.0411
9.6625	-63.0375
9.675	-63.0338
9.6875	-63.0302
9.7	-63.0265
9.7125	-63.0228
9.725	-63.0191
9.7375	-63.0153
9.75	-63.0115
9.7625	-63.0078
9.775	-63.004
9.7875	-63.0001
9.8	-62.9963
9.8125	-62.9924
9.825	-62.9886
9.8375	-62.9847
9.85	-62.9807
9.8625	-62.9768
9.875	-62.9729
9.8875	-62.9689
9.9	-62.9649
9.9125	-62.9609
9.925	-62.9569
9.9375	-62.9529
9.95	-62.9488
9.9625	-62.9447
9.975	-62.9407
9.9875	-62.9366
10	-62.9324
