224.26	362.47	508.01	656.02	805.14	954.86	1105.9
493.17	569.48	671.56	789.48	917.16	1051	1189.9
401.19	491.98	607.23	735.54	871.16	1011.1	1154.9
704.83	760.18	839.38	936.4	1046.3	1165.4	1292.1
497.13	572.91	674.47	791.96	919.29	1052.9	1191.6
304.93	417.21	548.41	687.78	831.23	976.95	1125
434.09	519.15	629.45	753.99	886.79	1024.6	1166.7
588.85	654.09	744.66	852.53	971.96	1099.2	1232.7
392.27	484.73	601.37	730.71	867.08	1007.6	1151.8
349.08	450.49	574.14	708.47	848.42	991.62	1137.8
451.74	534	641.75	764.29	895.56	1032.2	1173.4
234.04	368.59	512.4	659.42	807.92	957.2	1107.9
231.65	367.08	511.31	658.58	807.23	956.62	1107.4
545.06	614.96	710.54	822.9	946.07	1076.4	1212.4
546.5	616.24	711.65	823.85	946.9	1077.1	1213
628.88	690.35	776.7	880.66	996.72	1121.1	1252.3
437.33	521.87	631.69	755.86	888.38	1026	1167.9
245.57	376.02	517.77	663.61	811.34	960.08	1110.4
230.82	366.56	510.93	658.29	806.99	956.42	1107.3
647.3	707.16	791.69	893.9	1008.4	1131.6	1261.6
208.77	353.09	501.36	650.89	800.97	951.34	1102.9
200.4	348.21	497.93	648.25	798.83	949.53	1101.3
318.55	427.27	556.1	693.93	836.32	981.29	1128.8
330.38	436.16	562.96	699.44	840.9	985.19	1132.2
360.21	459.17	580.97	714.01	853.06	995.59	1141.3
391.16	483.83	600.65	730.12	866.58	1007.2	1151.4
343.19	445.94	570.57	705.58	846.01	989.56	1136
278.27	398.14	534.05	676.39	821.82	968.96	1118.1
335.37	439.95	565.91	701.81	842.87	986.88	1133.7
331.03	436.66	563.35	699.75	841.16	985.41	1132.4
595.29	659.89	749.76	856.99	975.87	1102.6	1235.8
281.49	400.41	535.74	677.72	822.92	969.89	1118.9
575.49	642.09	734.15	843.36	963.93	1092.1	1226.4
631.31	692.56	778.67	882.4	998.26	1122.5	1253.5
526.54	598.61	696.44	810.75	935.53	1067.1	1204.2
624.01	685.91	772.77	877.19	993.66	1118.4	1249.9
421.57	508.73	620.88	746.85	880.73	1019.4	1162.1
367.77	465.12	585.69	717.86	856.28	998.35	1143.7
282.7	401.25	536.37	678.22	823.33	970.24	1119.2
436.72	521.36	631.27	755.51	888.08	1025.8	1167.7
560.17	628.4	722.2	832.98	954.86	1084.1	1219.2
256.42	383.2	523	667.7	814.68	962.92	1112.9
377.26	472.66	591.69	722.77	860.4	1001.9	1146.8
201.63	348.92	498.43	648.63	799.13	949.8	1101.5
520.86	593.61	692.15	807.07	932.34	1064.3	1201.7
289.83	406.31	540.17	681.23	825.81	972.35	1121.1
296.63	411.19	543.84	684.15	828.22	974.39	1122.8
518.87	591.87	690.65	805.78	931.23	1063.3	1200.8
632.1	693.28	779.31	882.96	998.75	1122.9	1253.9
392.23	484.7	601.35	730.69	867.07	1007.6	1151.8
