736.58	845.13	965.16	1092.9	1225.9	1362.7	1503.2
752.89	859.37	977.66	1103.9	1235.8	1371.6	1511.2
741.4	849.33	968.84	1096.1	1228.8	1365.3	1505.5
694.75	808.93	933.63	1065.2	1201.3	1340.6	1483.1
739.26	847.46	967.2	1094.7	1227.5	1364.2	1504.5
519.78	664.73	811.88	960.23	1109.3	1258.8	1409.7
702.36	815.48	939.3	1070.1	1205.7	1344.5	1486.7
795.86	897.26	1011.1	1133.7	1262.4	1395.7	1533.1
571.8	706.15	846.13	989.36	1134.6	1281.2	1429.7
570.81	705.35	845.46	988.78	1134.1	1280.7	1429.3
721.27	831.81	953.52	1082.6	1216.8	1354.5	1495.7
669.4	787.26	914.92	1048.8	1186.8	1327.6	1471.4
531.45	673.89	819.4	966.6	1114.8	1263.7	1414
629.67	753.77	886.26	1023.9	1164.8	1308	1453.8
780.49	883.66	999.07	1123	1252.8	1386.9	1525.2
514	660.22	808.19	957.11	1106.6	1256.4	1407.5
799.85	900.8	1014.3	1136.5	1265	1397.9	1535.2
635.9	758.98	890.7	1027.7	1168.2	1311	1456.5
779.17	882.49	998.04	1122	1252	1386.2	1524.5
564.19	700	841	984.98	1130.8	1277.8	1426.6
611.01	738.26	873.1	1012.5	1154.9	1299.1	1445.8
778.37	881.79	997.42	1121.5	1251.5	1385.8	1524.1
601.22	730.17	866.28	1006.6	1149.7	1294.6	1441.7
652.9	773.28	902.91	1038.3	1177.6	1319.4	1464
609.32	736.85	871.92	1011.5	1154	1298.4	1445.1
654.33	774.49	903.95	1039.2	1178.4	1320.1	1464.6
582.42	714.77	853.34	995.53	1140	1285.9	1433.9
657.1	776.83	905.96	1041	1179.9	1321.5	1465.9
532.98	675.09	820.39	967.44	1115.5	1264.3	1414.6
784.58	887.27	1002.3	1125.8	1255.4	1389.2	1527.3
498.84	648.48	798.63	949.06	1099.6	1250.3	1402.1
655.89	775.81	905.08	1040.2	1179.2	1320.9	1465.3
640.28	762.66	893.83	1030.5	1170.6	1313.2	1458.4
612.6	739.57	874.22	1013.5	1155.7	1299.9	1446.5
570.81	705.34	845.46	988.78	1134.1	1280.7	1429.3
759.99	865.6	983.14	1108.8	1240.1	1375.5	1514.8
649.36	770.3	900.36	1036.1	1175.6	1317.6	1462.4
749.48	856.39	975.04	1101.6	1233.7	1369.7	1509.5
505.12	653.32	802.57	952.37	1102.5	1252.8	1404.3
534.1	675.98	821.12	968.05	1116.1	1264.8	1415
760.08	865.68	983.2	1108.9	1240.2	1375.6	1514.8
650.49	771.25	901.17	1036.8	1176.2	1318.2	1462.9
628.64	752.91	885.53	1023.3	1164.3	1307.5	1453.3
679.59	795.95	922.4	1055.3	1192.6	1332.8	1476.1
683.42	799.22	925.23	1057.8	1194.7	1334.7	1477.8
516.57	662.22	809.83	958.49	1107.8	1257.5	1408.5
735.74	844.39	964.51	1092.3	1225.4	1362.3	1502.8
736.98	845.47	965.46	1093.2	1226.2	1362.9	1503.4
684	799.71	925.65	1058.2	1195.1	1335	1478.1
654.58	774.7	904.13	1039.4	1178.5	1320.2	1464.7
611.62	738.76	873.53	1012.9	1155.2	1299.4	1446
537.72	678.84	823.48	970.06	1117.8	1266.3	1416.4
671.82	789.32	916.69	1050.3	1188.1	1328.8	1472.5
661.42	780.49	909.09	1043.7	1182.3	1323.6	1467.8
610.75	738.04	872.92	1012.4	1154.7	1299	1445.7
543.63	683.53	827.35	973.34	1120.7	1268.9	1418.6
505.2	653.39	802.62	952.42	1102.5	1252.9	1404.3
497.82	647.7	798	948.52	1099.2	1249.9	1401.7
702.76	815.82	939.6	1070.4	1205.9	1344.7	1486.9
494.87	645.43	796.16	946.98	1097.8	1248.7	1400.7
751.44	858.11	976.54	1103	1234.9	1370.8	1510.5
774.42	878.3	994.34	1118.7	1249	1383.5	1522.1
616.03	742.42	876.63	1015.6	1157.5	1301.5	1447.9
550.58	689.08	831.94	977.25	1124.1	1271.8	1421.3
686.51	801.86	927.51	1059.8	1196.5	1336.3	1479.3
586.83	718.37	856.36	998.12	1142.2	1288	1435.7
771.83	876.02	992.32	1117	1247.4	1382.1	1520.7
709.25	821.42	944.47	1074.7	1209.7	1348.1	1490
611.77	738.89	873.64	1013	1155.3	1299.5	1446.1
573.24	707.31	847.1	990.19	1135.3	1281.8	1430.2
673.16	790.47	917.67	1051.2	1188.9	1329.5	1473.1
739.27	847.47	967.21	1094.7	1227.5	1364.2	1504.5
534.67	676.43	821.49	968.37	1116.3	1265	1415.2
595.37	725.36	862.23	1003.2	1146.7	1291.9	1439.2
624.13	749.15	882.34	1020.5	1161.9	1305.4	1451.4
706.34	818.91	942.28	1072.7	1208	1346.6	1488.6
684.93	800.51	926.34	1058.8	1195.6	1335.5	1478.5
674.91	791.95	918.96	1052.3	1189.9	1330.4	1473.9
609.83	737.28	872.28	1011.8	1154.2	1298.6	1445.3
675.16	792.17	919.14	1052.5	1190	1330.5	1474
543.05	683.07	826.97	973.02	1120.4	1268.6	1418.4
706.62	819.15	942.49	1072.9	1208.2	1346.8	1488.7
558.84	695.69	837.42	981.92	1128.1	1275.4	1424.5
708.55	820.81	943.94	1074.2	1209.3	1347.8	1489.6
504.15	652.58	801.96	951.86	1102.1	1252.4	1404
634.5	757.81	889.7	1026.9	1167.5	1310.4	1455.9
753	859.48	977.75	1104	1235.9	1371.7	1511.3
669.16	787.06	914.74	1048.6	1186.7	1327.5	1471.3
511.69	658.42	806.72	955.87	1105.5	1255.5	1406.7
769	873.53	990.12	1115	1245.7	1380.5	1519.3
659.62	778.97	907.79	1042.6	1181.3	1322.7	1467
817.49	916.5	1028.2	1149	1276.2	1408.1	1544.4
507.94	655.51	804.35	953.87	1103.8	1254	1405.3
590.2	721.13	858.67	1000.1	1144	1289.5	1437.1
516.81	662.41	809.98	958.62	1107.9	1257.6	1408.6
631.58	755.37	887.62	1025.1	1165.9	1309	1454.6
506.83	654.65	803.65	953.28	1103.3	1253.5	1404.9
683.67	799.43	925.41	1058	1194.9	1334.9	1478
541.15	681.56	825.72	971.96	1119.5	1267.8	1417.7
686.97	802.25	927.85	1060.1	1196.8	1336.6	1479.5
645	766.63	897.22	1033.4	1173.2	1315.5	1460.5
670.74	788.41	915.9	1049.6	1187.5	1328.3	1472
596.25	726.09	862.84	1003.7	1147.1	1292.3	1439.6
738.79	847.05	966.84	1094.4	1227.3	1363.9	1504.2
760.11	865.71	983.23	1108.9	1240.2	1375.6	1514.8
602.52	731.24	867.18	1007.4	1150.4	1295.2	1442.2
701.56	814.79	938.71	1069.6	1205.2	1344.1	1486.3
669.68	787.5	915.12	1049	1186.9	1327.8	1471.5
554.56	692.26	834.58	979.49	1126	1273.6	1422.8
637.33	760.18	891.72	1028.6	1169	1311.7	1457.1
634.91	758.15	889.99	1027.1	1167.7	1310.6	1456
545.57	685.08	828.63	974.43	1121.6	1269.7	1419.4
498.68	648.36	798.53	948.97	1099.6	1250.3	1402
734.8	843.58	963.8	1091.7	1224.9	1361.8	1502.3
643.51	765.37	896.15	1032.5	1172.4	1314.7	1459.8
728.86	838.41	959.28	1087.7	1221.3	1358.6	1499.4
700.57	813.93	937.96	1069	1204.6	1343.6	1485.8
780.73	883.87	999.26	1123.1	1253	1387.1	1525.3
546.17	685.56	829.02	974.77	1121.9	1269.9	1419.6
559.95	696.59	838.17	982.55	1128.7	1275.9	1425
717.41	828.47	950.61	1080.1	1214.5	1352.5	1493.9
590.73	721.56	859.03	1000.4	1144.3	1289.7	1437.3
627.09	751.62	884.43	1022.3	1163.4	1306.8	1452.6
500.56	649.81	799.71	949.96	1100.4	1251	1402.7
590.35	721.25	858.77	1000.2	1144.1	1289.6	1437.2
501.57	650.58	800.34	950.49	1100.9	1251.4	1403
528.12	671.26	817.24	964.77	1113.2	1262.3	1412.7
710.8	822.75	945.63	1075.7	1210.6	1349	1490.7
544.41	684.16	827.86	973.78	1121	1269.2	1418.9
594.8	724.89	861.83	1002.8	1146.4	1291.6	1439
636.54	759.52	891.16	1028.1	1168.6	1311.4	1456.8
675.62	792.56	919.48	1052.8	1190.3	1330.8	1474.2
635.77	758.88	890.61	1027.7	1168.1	1311	1456.4
697.58	811.36	935.74	1067	1202.9	1342	1484.4
523.09	667.32	814	962.02	1110.8	1260.2	1410.9
541.62	681.94	826.03	972.23	1119.7	1268	1417.9
780.24	883.44	998.88	1122.8	1252.7	1386.8	1525
528.26	671.38	817.33	964.84	1113.3	1262.3	1412.8
610.03	737.44	872.42	1011.9	1154.3	1298.7	1445.4
576.42	709.89	849.26	992.03	1136.9	1283.2	1431.5
681.33	797.43	923.68	1056.4	1193.6	1333.7	1476.9
691.2	805.88	930.98	1062.8	1199.2	1338.7	1481.5
718.11	829.08	951.13	1080.5	1214.9	1352.8	1494.2
785.4	888	1002.9	1126.4	1255.9	1389.7	1527.7
626.2	750.87	883.8	1021.8	1163	1306.4	1452.3
650.2	771	900.96	1036.6	1176.1	1318	1462.8
502.79	651.52	801.11	951.14	1101.4	1251.9	1403.5
495.54	645.95	796.58	947.33	1098.1	1249	1400.9
693.15	807.55	932.43	1064.1	1200.3	1339.7	1482.4
624.6	749.54	882.67	1020.8	1162.1	1305.6	1451.6
544.45	684.19	827.89	973.8	1121.1	1269.2	1418.9
